,text_,label,target
6204,A great and very handy tool! I already had the original knotters tool and really liked its features so I had to try this one! I'm really enjoying the new design and still love the onboard storage for fids.  If you use the manny method for joining paracord this can be a very helpful tool for you.,OG,0
6205,Makes my apple watch feel like a G Shock. I missed wearing my g shock and it is a nice compromise!,OG,0
6206,"Good protection, easy to install and love how light weight it is.",OG,0
6207,Good,OG,0
6208,love it,OG,0
6209,Its fine. Wish there were more options to secure it.,OG,0
6210,"These things are wonderful in my canister filter.  Lighter than lavarock that I also use sometimes. They make it easy to take 1/2 tray to seed other tanks and just replace with new media.  Plus, it's FLUVAL and I like that brand and their efforts to bring good dependable products to the aquarium hobby.",OG,0
6211,"Beautiful phone, I just got a bad one I guess. Had problems inputting info into phone for setup. It would erase everything I tried to type in. Was able to make a call, but couldn't hear caller at all. Return made and refunded .",OG,0
6212,These gummi bears tasted horrible. I certainly didn't like them.,OG,0
6213,"I like the ZUKES  dog treats they are great for training my puppy. I put a handball in my pocket and off we go. My puppy love them and thats what matters.
 For me product made in the USA is very important I do not feed my dogs anything made out of the USA.",OG,0
6214,This is for my teen who throws his phone in his backpack. It's a full coverage case so his phone is well protected but the clip that holds the 2 pieces together broke. I bought a replacement which also broke. Granted this was after several months of teen abuse but I wish the clip was stronger.,OG,0
6215,"Wonderful! Got it for my golden puppy, have used it from the time he was 8 lbs, to the time he was 80 lbs (he gained a ton of weight while on some heavy doses of prednisone, hes back down now).
 The divider was great for when he was a puppy. Hes 3 now and still sleeps in it every night. I especially love the double door feature, Ive been able to position the crate in different locations and not have to worry about where the door will be.",OG,0
6216,A must tool set if you work on your gas yard equipment.,OG,0
6217,Great buy.,OG,0
6218,It's okay but not as nice as others on the market like the ones whose bristles retract for easy cleaning.,OG,0
6219,"My senior GSD mix has had cracked, dry, raw nose for as long as I have had him (almost 9 years). 5 vets have looked at his nose and prescribed various meds but nothing worked. Using this product has brought some relief. The worst part of his nose is still cracked and raw but overall the skin on his nose is much softer and less inflamed. This is the first thing that has worked for this guy.",OG,0
6220,"For certified Gummi Bear addicts, this five pounder is the ticket. I don't need to tell you how delicious these are. It's candy heaven in a 5 lb. bag.",OG,0
6221,Happy that I purchased this. Performs as described. Will probably order a 2nd one for other rooms.,OG,0
6222,Whoever designed these must not have a cat.  Try scraping the sides when they have ridges.  I threw mine away.,OG,0
6223,"My children love this peanut butter!  I bought it because I have one child that is so thin and such a picky eater.  I was desperate to try and get him to gain some weight.  Well, this helped.  He will eat two slices of my homemade sour dough bread spread with this peanut butter!",OG,0
6224,Couldn't imagine the amount of cleaning I'd have to do without these! my puppy definitely knows where to go when she's not inclined to ask me to let her out.,OG,0
6225,"Yummy!!! So lemony ,yet  balanced with other herbs . My go to lemon tea!",OG,0
6226,My family likes this coffee,OG,0
6227,Was a good buy for quality photo paper. I would buy again - nice and white to make cards or print photos.,OG,0
6228,What can I say they are my favorite and I eat way to many they are very good and they are fresh.,OG,0
6229,My first one and it seems to work fine. Love the fact that you don't need headphones.,OG,0
6230,"Love these for leaving them in my car in case of an emergency. Also, use these for quick trips outside. They are easy to put on and take off and my dog likes it.",OG,0
6231,"Pricey awful waste of money.  My Frenchies play with everything.  I ordered 3 of within one came without a working squeaker, within 5 minutes the squeakers were gone in the other two.",OG,0
6232,It worked initially but was faded out a week or so after applying paint.  Not worth the money spent for a weeks worth of coverage.,OG,0
6233,Steeped 6 bags in milk to make an earl grey custard. Delicious.,OG,0
6234,Works good.,OG,0
6235,Great quality at an affordable price.,OG,0
6236,"Bought all the colors from wallyworld (better price here) and they are great.  Used q-tips and alcohol to thin and mix colors for special effects on a few mugs, but mostly used as intended, i.e. draw right on mugs.  Alcohol easily wipes away mistakes.  Colors are vibrant and remain so after setting in your oven.  Super easy to use - worked well for me on mugs, glasses, teapots - anything I could put in the oven at 375 deg for 40 minutes.  Just don't layer on too thickly, as that can cause paint to crack or flake off (as I learned, d'oh!).  These are non-toxic.  More importantly, they are also  food safe so ok to put where food and lips touch, so great for all uses and for kids parties.  Also top tier dishwasher safe and microwave safe once fired, which I can confirm (although better to hand wash per manufacturer - yeah, like I'm going to do that, lol).  So win, win, win.  Oh, and they last.  Purchased  last year, stored in baggie on sides, used to mark up at least 20 items and pens ALL still work great. YMMV, but I love them.  NOTE - Bad reviews here seem to be for the stencils, not the markers.",OG,0
6237,"Got one of these but like all others, the spring inside is not pure stainless steel and will rust and break. Some metal washers inside are also prone to rust. What you end up with is a sprayer that sprays forward and backwards as the rust will cause the plunger to leak... and about the broken spring well, you have to keep pushing back the plunger with your thumb.
I tried to open it but it seems the core is press fitted: no screws inside so the core won't come off: throw it away.
I gave up and bought a simple one, non-pattern.",OG,0
6238,Awesome quilting pen!  Lines show up very bright.  Will definitely purchase again.,OG,0
6239,Good,OG,0
6240,AAAttt,OG,0
6241,"There must be quality control issues with the manufacturing of the sensor or main unit. I have ordered this model twice in the last month and both units had the same trouble. It appears to work as advertised for about one week and then the it begins to lose the signal to the sensor before eventually never connecting to the sensor again (see the dashes in the photo where the outdoor temp & humidity should be). I really liked the look of the display and the barometric pressure reading but the main purpose is to monitor the outdoor temperature. If it can't connect with the outdoor sensor, it is useless and only gets 1 star.",OG,0
